FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
2.15509280688423,-.360687732925966,-.714466050911827,.0655509030270952,-2.27308991601386
.454032211786894,-.227214200933416,-2.0967734629004,-1.06974039492466,-2.04405933950185
.670180653104535,.0849701101748772,-.478419797755867,.121759469600753,-.494849674272644
-.413878460400186,-1.18565258006798,.387442226639171,-.271641091257458,-1.22962700196511
-.257320630129812,.8056841068905,1.36601946513751,-.383526856330071,-.210651629131211
.0250362413736985,.196437079349447,.421794847442556,-.571310376543336,-1.19114238276697
-1.00902037555362,-1.16047968733183,.955020204932163,-.153194999386943,-.246871473395743
-.846243671285546,.830526222774181,2.23493072833743,-.270722109692919,-.215824294641977
-.682370655599351,.402924107406467,-1.17228351343828,.024694673125531,.356311506094137
.104260650504454,2.22362521883467,.330572465735036,-.62459746577382,-.505833607308199
-.45294244362476,.412489387214896,2.06138944686257,.191325299904693,.950276130427913
.111214942697233,.623188311865414,-.860305252782963,-4.03214856100819,1.48720664528683
.568448647024859,.610860086012761,.456152604627187,.721663356094221,-.320149949127153
.763537604582728,.0690257021071552,-.366969662184771,.136954635182773,.349159274099484
.571999401217905,.357629909311383,.510243926994809,.730835637617662,1.99356213339501
.292546657841811,-1.44531479296067,-.824602718068735,-1.12160435277256,.767843577254727
-.531802857618473,.165095831710477,-.372033130957189,.410179293543489,-.213845811349822
-.392845555142678,-.493608835593719,-.168757565968749,.284359677000074,.773637667512996
.0826116960321778,.402696233340867,.396814763243162,.977268345809431,-.4026653290529
-.0142610923094483,.229545151856431,.650323394954063,.917187353201753,-.147208942513294
.0508238565950668,-.0168251685586332,.472467591242652,-.105321755127758,-1.04133898040361
.961386844045093,1.25998841772894,-1.20142098550891,1.06395031189484,-.196190751647605
-.437698915541296,.103021679690917,-.633692193608734,.573935994587513,.431083097472143
.280060323883011,-.0942994248446611,.543467016979969,.360064606434732,-.632022058283231
.574523947105273,.332814202865058,-2.22580783834116,-1.06322420947057,-.651786827486623
2.17136030894678,.988246168941083,.12200946866454,.977728040343325,-.251201069772496
-.63333376055153,2.63755159022328,.165691955168597,.989007350991848,.177014988920974
-.938851555391328,1.0788211750184,.752113249286524,.154620576806165,-.910122596988013
-.603051626235157,-.759851257217925,.410430429381686,-1.01573473338578,.512494276920784
1.22956997256492,.158973104863622,.47957281249057,-2.25760024508683,.168604576609231
.0805320336511235,-.450518906144847,-.534277571635183,-.810459277442071,-1.63312704275789
.472678160219683,-.562976009525816,.870953700921739,-1.23795093834429,-.709616473931425
-.0792759408189111,.161611597655753,-.253291375070867,.481029583768612,-1.37115402472956
-1.66556226526062,.103808332273579,1.87214241682704,1.17048949821925,-.591765039300681
-.187471870049207,-.734175898355365,.435474507192578,.149494039724512,-.370289376316372
.625350284890506,.19136304992119,-.238518229108038,.355822664267938,-1.31507961319097
-.103411887026879,.048700342151315,-1.334791650785,.640907868470391,-.212074869193864
-.659780328439411,-1.10746965553251,.209084001847355,-.893284667853705,.461169833174268
2.4784193383169,.239843058491835,.983554230729277,-1.91246587255227,-.0544937863379119
-.776815671029356,1.0393259085205,.247580638113498,-.922623697301693,-.416557083837239
1.3888232244355,1.74011749493166,1.70235160299765,.745073312562316,.109214889553063
.447857299328988,.246182906907877,.439675849478177,.917007577845711,2.07863726786107
-.0643527804285493,-.81159046086871,.415081455916647,2.55708855273851,.639771550642223
.0139349030397099,1.48289365488005,-1.30032844313085,.942743932444974,-.0252528071800882
1.82672950568969,-1.86303901106214,-1.81511609681937,-.3365633138201,.365912778657889
1.16149194718196,-.972807124145355,.113625328201396,-1.99151584781115,-.950008985525488
.878848982579705,-1.56496389028397,-2.53924402705023,-2.01792791568118,-.510959368288559
-1.36408186604432,-.658355135448376,.0406854248717212,.98779017623182,-.583491647560802
.576282721376593,-.069907902766098,-1.43542316493314,.234216003253556,.559949264666741
-.125521294703624,.188015812691226,-.245649623255237,.434570765684809,-.64438366395167
.330916853145171,-1.1100826322323,-2.08751770629894,.190030948666209,-.516618527166756
.907811550404269,.810234621824447,.580622197202444,-.291404231233661,-1.1215840776796
.341987118715379,.180695547328866,-.386069066865018,.0214799856795692,-.417297785210218
-.445274063343959,-.543955726253116,1.605186224104,-.673814839598812,-.443979539474346
-.444312334957375,-.212703494180803,-.333468782679041,1.27101341433726,-1.31550352001821
.289382085585286,.0673057873229862,-.218372280569038,-.142618280499858,-.84186839351009
-.276502599281387,1.73741435458424,1.80074721269578,1.03979578747055,-.301539588747238
-.0908551282387355,-1.0139984801492,-.808287313338541,.234646745907361,-.170192650084872
-.47982333218362,-.253921613041576,-.182019274764736,-.0630182209334261,-.802470425812492
-.613606337290731,-.268240275478554,-2.14162690589487,-1.64463475357098,-.256832222647333
-1.80232175181398,.522041726707116,-1.51007904906075,-.881190223980571,-.026769393085363
.101501347473273,.753435570451292,.792302498678611,2.3904610843517,-1.78637185013138
-2.54939044879291,1.00833384940204,1.10264026773394,.593548842725393,-.811051236004932
-.0677576112741367,1.02538176460983,.857891702169295,.0818572286894672,-.85499854776857
.0390835954529799,-1.14846516763936,.908232039259273,.893102312045324,.682082971028678
-1.57442937298766,.262760966561416,-.946167611189772,1.57785205901907,.601619753149544
-1.68129321577864,-1.33796187006799,-.599540552741997,-.554347417489071,-1.63191603944059
-.105105246852054,-.687391127066848,-2.12410899465453,.16206513644937,-.599584179837221
.613344148189075,-2.2583416127624,-.506119673086462,1.9196953042481,.0455920298191655
1.26315020664808,-1.13870512088754,1.23396757979338,.381831066435317,-1.16477225584457
-1.04423622984696,-.177221175312476,-.421804635294621,.15799482026232,-.341406009715919
-2.46863964300818,.601317966471084,-.0963662971633754,1.49956268543415,-.168986135273714
-1.27710564381777,-.219474901236086,1.01542676530219,-.555086007261282,-.0665413552719022
-.141587519747322,-.0307708744214368,-.677589223838342,-.857358483049445,-1.08672379297358
1.80006979850612,-.806106142692797,-1.07891901138856,-.912016245318451,-.112482713029013
.512040412661151,-.873199259831515,-.446443019628985,-.183313209887626,-1.01599173877944
.327926371321012,.413060702139136,1.50360099821471,-.252381333836634,-.75386341016198
-2.47074587919314,.838222045377645,1.16198791031063,-2.63301411464749,-1.75039215853285
-1.08881636871354,-2.63298652209117,-.140796295811324,-1.53135628119298,-.602081516654059
-.440501381831291,-.749009710333011,.475437926648344,.132923835664472,-.57568938708615
.000663514927794536,-.225327385897446,.133501808283787,-.802239296070846,.880311022443555
-2.96222457219408,-1.14733747722461,.722390406510319,-1.750242002412,-.546758552785998
1.15122290818705,-.236123072036661,-.0637156257765446,-1.32271531138635,.50963223746127
.244711427976936,1.12131088452014,-1.82646141176666,1.65518112519701,-.275094117744314
1.30069505764948,-.165488798828056,-.628501258929843,-1.94255186464581,.90794840731917
-.660144244116593,-.38416518931393,.915104751903176,.967025726889027,.82086310547207
-1.67388864474473,.452787038715599,.579686417667595,1.31197787803019,1.77110855760482
1.26886664423946,.449808228223113,.566254941391484,-1.05955233551839,-.357156867611167
.401741100940682,-.212961335643521,1.39915912399073,.539248261207203,.384350954766814
.304664313656998,.789155451130637,-.583720481381576,-1.73383790717787,.314715165395319
-1.71114090514882,.762333682421752,-.643215987158751,.649265618662042,-.166019357194989
-.0251868857380533,-.0804297372145941,-.291399465775593,-2.25546143406203,.291608079080144
-.973316566703891,2.14845751144905,-.885329945089226,-.314779200931918,.226480285432666
-.989165054539149,-1.21847174539838,-1.12464282303202,-.0608208591754743,1.04664956995113
-3.41368961486268,.294569947072485,-.0204498902285388,-.18825487552844,-.635180763789251
-.531433071596952,.346098762233554,-.204567242843472,1.58828476711246,-.593409223552324
.977749606450923,-.0282728700908409,-1.11780501914061,.110113271887513,-.355678806643467
.227546705075482,.336372707307393,-.855476291601051,.529814192224782,-.257654836612081
.392246772569591,-.647764916783515,-.984081518375643,-2.05220513995336,-.294891421802261
-.188955949174153,.386790890447072,-.238428843926737,-.695096218430324,-.707686957551893
.117733831006029,-.367072254635237,.0851173019024232,-1.19960060331587,-.937082905308376
.58840006810319,-1.04144947699609,-1.50955658168465,-.0345211948987099,-.319004215691801
.505949432161252,-.494696648073654,.845504242402956,.445923237450157,1.48149185080431
-.685607116883601,-1.60865941874851,-.588353479384158,-1.30495578687363,.155330998679336
-.761368868203901,1.2556548586465,1.32971134124905,-1.51808810083448,-.693992160310256
-1.28775008864892,.446958819309479,-.290549611763157,-1.21685759573596,-1.27310347740116
-1.23667749335179,.464033416008978,.0227343248798786,-.819818267953739,-1.26695027671743
.212153127211298,-1.19901342558719,-1.20656751207161,.411333568171196,1.50690614956986
-.597390202367583,.451221339246291,.802262172580901,.234717194901806,1.8089868633147
.173551828350984,.676276751380222,-.103312645891149,-1.20984060914966,.486208859815527
1.95754447126725,-.804372392082635,-.0842370902696674,-.54784518436093,1.32709783744433
-.00315642226754002,-1.93794668515929,-.416492896553251,.550019771085785,-.0132389666693866
-.406639928826016,-.408026239518,.713086872648712,-.193259791833835,-.803366205297552
.0348288842887863,-.793972900929666,-.153329293298619,.100598533499087,-.49139472932599
.139390248218458,2.42880792637187,-1.54640293179983,-1.42414313097237,.245300359971576
.888316524668245,-.382739186179944,-1.44857986555065,-.149148784950897,1.99952366626675
-.424980988755745,-.0667173739699942,.446169904874969,-.530937758332111,-.0320338859921234
.458353270571278,-.789308803261986,1.31703732381051,.313386611788783,-1.42078038869744
-.593537195999288,-.422015392871069,-.149265132699916,-.395014683816557,-1.2041328130443
.746675761964343,-2.96783619247425,.256105955052918,.245590508958803,-.379726734694756
